Time (s),Satellite ID,Longitude (deg),X (km),Y (km),Z (km),VX,VY,VZ,ideal VX,ideal VY,ideal VZ,ideal x,ideal_y,ideal_z,Status
21970,01,45.0,-31546.977926980348,27990.82028110306,-957.2623678516144,-1.796519827426624,0.7968460934101216,1.5411452179714908,-2.104313679774868,-2.242098664986036,0,-30739.045580171925,28850.02124470817,0,stationkeeping
21980,01,45.0,-31562.933991089656,27999.69144453175,-941.7914081885831,-1.516335208297076,0.9636449583942653,1.6381809151893842,-2.1026777387231683,-2.243632949815507,0,-30760.080538197006,28827.59258563978,0,stationkeeping
21990,01,45.0,-31578.45444101308,28010.437743462142,-924.8427270762608,-1.4734074527361405,1.1474613857942673,1.7839626477173924,-2.1010406790030456,-2.2451660409854397,0,-30781.099131217492,28805.14858969073,0,stationkeeping
22000,01,45.0,-31593.10281020695,28022.058747165396,-907.5576416181217,-1.3870059043356842,1.2313458258730352,1.8158072928840885,-2.099402501485448,-2.246697937680198,0,-30802.101348051066,28782.689268801674,0,stationkeeping
22010,01,45.0,-31607.503456238053,28034.819450845553,-890.7078415395476,-1.3629383724466693,1.3415612884091752,1.7706808319956469,-2.097763207041919,-2.2482286390847825,0,-30823.087177524118,28760.214634921427,0,stationkeeping
22020,01,45.0,-31619.989401422834,28046.81367369499,-872.0295191977532,-1.1726962957390679,1.2616150267160764,1.9512995216308577,-2.0961227965445994,-2.2497581443848267,0,-30844.056608471732,28737.724700006976,0,stationkeeping
22030,01,45.0,-31632.192375325605,28060.501265356466,-851.7954244087912,-1.1453274834795382,1.426990895976656,2.104542202379287,-2.0944812708662224,-2.251286452766601,0,-30865.00962973773,28715.21947602346,0,stationkeeping
22040,01,45.0,-31643.62801985744,28076.72186280505,-831.2463485638996,-1.0696948225705911,1.6759077094557202,2.1339224041765723,-2.092838630880112,-2.252813563417015,0,-30885.946230174686,28692.698974944098,0,stationkeeping
22050,01,45.0,-31654.578824440006,28094.830886824308,-810.4620728517729,-1.0223014445156713,1.8603051503634989,2.1553169233554184,-2.0911948774601874,-2.254339475523614,0,-30906.866398643888,28670.163208750266,0,stationkeeping
22060,01,45.0,-31664.45460712406,28115.115670218584,-789.393649461814,-0.9161137635803589,2.0731593062935563,2.1815680192640707,-2.0895500114809598,-2.2558641882745802,0,-30927.77012401537,28647.61218943147,0,stationkeeping
22070,01,45.0,-31673.469222298332,28134.55310692551,-768.7014863156505,-0.831353219747103,1.984390690155409,2.1419480306186767,-2.0879040338175336,-2.2573877008587346,0,-30948.65739516789,28625.045928985335,0,stationkeeping
22080,01,45.0,-31684.05511517281,28155.693053608848,-747.7120173547484,-0.9891919313453446,2.1499259975531477,2.1695202040335166,-2.0862569453456006,-2.2589100124655372,0,-30969.52820098902,28602.464439417552,0,stationkeeping
22090,01,45.0,-31694.2930130375,28178.8800587816,-724.9263643167244,-0.9555203761233602,2.34964102139219,2.3465008096264572,-2.084608746941449,-2.2604311222850857,0,-30990.382530375027,28579.86773274198,0,stationkeeping
22100,01,45.0,-31705.868332177582,28202.85024077195,-700.4170093926925,-1.0899179730646806,2.4231408185986623,2.516075322357644,-2.082959439481953,-2.2619510295081193,0,-31011.220372231,28557.25582098051,0,stationkeeping
22110,01,45.0,-31715.809898001993,28226.90929167772,-674.3624346399137,-0.9279540690707198,2.4273382833775505,2.667682803791324,-2.081309023844578,-2.2634697333260148,0,-31032.041715470754,28534.628716163155,0,stationkeeping
22120,01,45.0,-31725.3567914279,28252.98711371689,-648.0324450190593,-0.9546893425907699,2.607782203916873,2.6329989620854373,0.0,0.0,0,-31052.84654901689,28511.986430328034,0,non-stationkeeping
22130,01,45.0,-31735.22829977426,28280.158983824385,-621.8257389945301,-0.9871508346355796,2.7171870107497327,2.620670602452926,0.0,0.0,0,-31073.634861800816,28489.32897552129,0,non-stationkeeping
22140,01,45.0,-31743.972596510303,28307.758374175002,-595.3734068510017,-0.874429673604304,2.7599390350617985,2.6452332143528317,0.0,0.0,0,-31094.40664276273,28466.656363797156,0,non-stationkeeping
22150,01,45.0,-31750.68563521139,28335.743921422934,-568.8458814741933,-0.6713038701088722,2.7985547247930533,2.6527525376808434,0.0,0.0,0,-31115.161880851596,28443.968607217943,0,non-stationkeeping
22160,01,45.0,-31756.340062081505,28365.825898688217,-541.1517154834487,-0.5654426870112866,3.008197726528211,2.769416599074466,0.0,0.0,0,-31135.900565025182,28421.26571785403,0,non-stationkeeping
22170,01,45.0,-31761.86808121482,28395.50270478799,-514.6353132932092,-0.5528019133316329,2.967680609977155,2.6516402190239514,0.0,0.0,0,-31156.622684250102,28398.547707783793,0,non-stationkeeping
22180,01,45.0,-31767.035313865297,28424.516919629452,-489.8589558704797,-0.5167232650476338,2.901421484146256,2.477635742272946,0.0,0.0,0,-31177.328227501723,28375.81458909372,0,non-stationkeeping
22190,01,45.0,-31773.562656629867,28452.052524731564,-466.73973996601694,-0.6527342764570813,2.7535605102112917,2.3119215904462753,0.0,0.0,0,-31198.017183764307,28353.06637387828,0,non-stationkeeping
22200,01,45.0,-31780.72242073143,28479.541749954744,-443.94464082051195,-0.7159764101562904,2.748922522318093,2.2795099145505,0.0,0.0,0,-31218.68954203087,28330.30307424,0,non-stationkeeping
22210,01,45.0,-31787.609605837217,28507.925060791164,-420.64928895838284,-0.6887185105786706,2.8383310836419318,2.3295351862129126,0.0,0.0,0,-31239.345291303274,28307.52470228946,0,non-stationkeeping
22220,01,45.0,-31794.853889463644,28536.18581588885,-397.44214506209465,-0.7244283626425965,2.826075509768502,2.320714389628821,0.0,0.0,0,-31259.98442059225,28284.731270145203,0,non-stationkeeping
22230,01,45.0,-31800.121835472182,28565.950369894832,-374.6542637248214,-0.5267946008537021,2.9764554005981423,2.2787881337273252,0.0,0.0,0,-31280.606918917358,28261.9227899338,0,non-stationkeeping
22240,01,45.0,-31806.18274292114,28594.117291568495,-351.22828579811187,-0.6060907448957288,2.816692167366263,2.3425977926709534,0.0,0.0,0,-31301.212775306987,28239.09927378985,0,non-stationkeeping
22250,01,45.0,-31811.164164163318,28622.514816684343,-329.51169041552015,-0.4981421242178061,2.839752511584962,2.1716595382591715,0.0,0.0,0,-31321.80197879838,28216.26073385596,0,non-stationkeeping
22260,01,45.0,-31816.910140813787,28650.28162741984,-307.9286746476338,-0.5745976650470306,2.77668107354999,2.158301576788639,0.0,0.0,0,-31342.374518437668,28193.407182282695,0,non-stationkeeping
22270,01,45.0,-31823.15637459864,28679.178385123487,-287.5300519680809,-0.6246233784850412,2.889675770364604,2.0398622679552885,0.0,0.0,0,-31362.930383279832,28170.5386312286,0,non-stationkeeping
22280,01,45.0,-31829.650170839435,28707.680721673878,-266.4043177875324,-0.6493796240798301,2.850233655039106,2.112573418054846,0.0,0.0,0,-31383.469562388716,28147.655092860237,0,non-stationkeeping
22290,01,45.0,-31836.51006166813,28734.470513228065,-245.74465372396915,-0.6859890828695475,2.678979155418731,2.065966406356327,0.0,0.0,0,-31403.99204483705,28124.756579352135,0,non-stationkeeping
22300,01,45.0,-31843.372899391037,28760.794497029536,-225.98493745418688,-0.6862837722907874,2.632398380147026,1.975971626978227,0.0,0.0,0,-31424.497819706434,28101.843102886785,0,non-stationkeeping
22310,01,45.0,-31849.789080055976,28787.692134380115,-206.98438025367642,-0.6416180664939295,2.689763735057972,1.9000557200510455,0.0,0.0,0,-31444.986876087376,28078.914675654625,0,non-stationkeeping
22320,01,45.0,-31854.0752625679,28814.807178566785,-186.85041465840197,-0.42861825119237607,2.711504418666909,2.0133965595274446,0.0,0.0,0,-31465.459203079285,28055.97130985404,0,non-stationkeeping
22330,01,45.0,-31858.93974015889,28842.4354031895,-167.5711209872032,-0.48644775909885507,2.7628224622715485,1.9279293671198787,0.0,0.0,0,-31485.914789790444,28033.0130176914,0,non-stationkeeping
22340,01,45.0,-31863.9764337455,28869.056141669505,-149.79659370337913,-0.5036693586609967,2.6620738480002126,1.7774527283824064,0.0,0.0,0,-31506.35362533804,28010.039811381,0,non-stationkeeping
22350,01,45.0,-31868.098463928458,28894.731435760856,-131.5621338612212,-0.4122030182955633,2.567529409135162,1.8234459842157906,0.0,0.0,0,-31526.775698848203,27987.051703145054,0,non-stationkeeping
22360,01,45.0,-31869.462304430035,28919.311967172765,-113.3431459349848,-0.10796253366728092,2.353008620972726,1.8295893096318918,-2.039691053713369,-2.301043870034089,0,-31547.18099945597,27964.048705213703,0,stationkeeping
22370,01,45.0,-31869.67553802539,28943.413849271117,-94.66897259546712,0.004853865085089927,2.3005244694638445,1.8731493965434118,-2.0380121353635734,-2.3025310035981317,0,-31567.569516305288,27941.03082982504,0,stationkeeping
22380,01,45.0,-31869.029796527637,28966.39912813784,-74.92275902622183,0.08848119300786224,2.184482693183175,1.978164390113304,-2.0363321327488038,-2.304016912167643,0,-31587.941238549036,27917.998089225042,0,stationkeeping
22390,01,45.0,-31870.26145153813,28987.928145187554,-53.92389410043056,-0.10079194252180235,2.0346871334197036,2.101079109004012,-2.034651046762857,-2.305501594952088,0,-31608.296155349024,27894.950495667636,0,stationkeeping
22400,01,45.0,-31873.842111523703,29008.354535272283,-32.81569771912496,-0.3368950187522407,1.9202931129680068,2.1098795686262113,-2.032968878300105,-2.3069850511615857,0,-31628.634255876023,27871.8880614146,0,stationkeeping
22410,01,45.0,-31876.504244618867,29025.625731327367,-11.461693168721723,-0.2469885826230755,1.6013669384783062,2.1322758234471153,-2.0312856282554956,-2.3084672800069073,0,-31648.955529309755,27848.810798735623,0,stationkeeping
22420,01,45.0,-31878.77128860372,29040.252141055033,9.369515581596804,-0.20935905990692588,1.3336424521447532,2.0780176817236296,-2.029601297524554,-2.3099482806994747,0,-31669.259964838857,27825.718719908295,0,stationkeeping
22430,01,45.0,-31881.23588344123,29053.096640572552,29.490008642563485,-0.23085356337962712,1.152209715408237,2.0050762066202186,-2.0279158870033798,-2.311428052451364,0,-31689.54755166094,27802.611837218097,0,stationkeeping
22440,01,45.0,-31881.595014849237,29063.84345597421,48.751582802882226,-0.02271609972773031,0.939471034594944,1.9174299429195225,-2.0262293975886463,-2.312906594475307,0,-31709.8182789826,27779.490162958376,0,stationkeeping
22450,01,45.0,-31881.019205041805,29074.217313745117,69.24504486301225,0.06851144202382453,0.8988958772931207,2.0383230091146753,-2.0245418301775993,-2.3143839059846893,0,-31730.07213601939,27756.353709430314,0,stationkeeping
22460,01,45.0,-31880.955960512783,29084.29205028428,90.31323347712525,0.015330782476833203,0.8657180305018081,2.0935739003407647,-2.0228531856680614,-2.315859986193549,0,-31750.309111995834,27733.202488943003,0,stationkeeping
22470,01,45.0,-31880.686189272084,29093.410370418762,112.58723529503271,0.033896542204392886,0.7670362940923695,2.211686657897662,-2.021163464958427,-2.3173348343165814,0,-31770.529196145428,27710.036513813382,0,stationkeeping
22480,01,45.0,-31882.249397885545,29099.867027038228,134.1253538003484,-0.15089546294368864,0.4984355906564554,2.1360916914504697,-2.0194726689476625,-2.318808449569135,0,-31790.732377710665,27686.855796366242,0,stationkeeping
22490,01,45.0,-31882.857137955496,29105.037079153946,153.89789785759586,-0.057494171377027864,0.3671929664641983,1.9579101071275382,-2.017780798535307,-2.3202808311672167,0,-31810.91864594303,27663.660348934194,0,stationkeeping
22500,01,45.0,-31883.651039842738,29107.718566066946,175.11180634713514,-0.0780072790818934,0.1162420517398984,2.099636886621306,-2.016087854621469,-2.32175197832749,0,-31831.08799010303,27640.45018385769,0,stationkeeping
22510,01,45.0,-31883.477970615757,29109.191968292736,197.0177836192702,0.016467278292135897,-0.006797567127510534,2.1665147533971516,-2.0143938381068316,-2.3232218902672725,0,-31851.240399460134,27617.225313485036,0,stationkeeping
22520,01,45.0,-31884.349107282316,29108.771301192835,219.0288769692978,-0.08966751242332403,-0.19811051280464828,2.174804228635824,-2.0126987498926474,-2.32469056620454,0,-31871.375863292833,27593.985750172353,0,stationkeeping
22530,01,45.0,-31885.441316418935,29105.371548207037,241.87283426222598,-0.11362978246345226,-0.49741166818580285,2.25563965440801,-2.011002590880738,-2.326158005357927,0,-31891.49437088865,27570.73150628357,0,stationkeeping
22540,01,45.0,-31885.497101171488,29099.953222995857,265.1250375276472,-0.012195810065953711,-0.7006531673703534,2.2940573821362698,-2.0093053619734946,-2.327624206946726,0,-31911.59591154413,27547.462594190416,0,stationkeeping
22550,01,45.0,-31886.974097509068,29091.472041558038,289.70969358873987,-0.15589008632436382,-1.0078093873633434,2.4245777055381743,-2.007607064073879,-2.3290891701908865,0,-31931.680474564826,27524.17902627244,0,stationkeeping
22560,01,45.0,-31889.872620562815,29083.281233245154,313.27288039050876,-0.29947195903023277,-0.9803438172473272,2.320278754777482,-2.0059076980854207,-2.3305528943110176,0,-31951.748049265323,27500.880814916996,0,stationkeeping
22570,01,45.0,-31892.015577696748,29073.672798059673,335.135463022891,-0.22585384122342422,-1.1231963448220783,2.1483722004094554,-2.00420726491222,-2.3320153785283857,0,-31971.798624969244,27477.56797251923,0,stationkeeping
22580,01,45.0,-31892.27564026069,29061.466258331475,356.5910819663765,-0.03991491048722808,-1.3836021928032345,2.1056116623632217,-2.002505765458941,-2.3334766220649206,0,-31991.832191009285,27454.240511482047,0,stationkeeping
22590,01,45.0,-31892.458618970024,29048.565128061284,376.4397325088918,-0.03420189336856015,-1.4539693425978784,1.9432513508921327,-2.000803200630816,-2.3349366241432112,0,-32011.848736727174,27430.89844421613,0,stationkeeping
22600,01,45.0,-31895.239752556547,29032.401082802608,396.5713845715874,-0.29521618096925023,-1.7803304375501137,1.969481737399862,-1.9990995713336461,-2.3363953839865044,0,-32031.848251473682,27407.541783139957,0,stationkeeping
22610,01,45.0,-31897.793608598324,29015.2630612105,415.7187931505443,-0.2742733343272994,-1.8781595127472617,1.8693394968648467,-1.9973948784737983,-2.337852900818709,0,-32051.83072460864,27384.17054067977,0,stationkeeping
22620,01,45.0,-31899.345110024755,28997.300014428132,434.52457321051537,-0.1760763241515198,-1.9610422157439116,1.8333643926640615,-1.9956891229582046,-2.339309173864396,0,-32071.796145500957,27360.78472926955,0,stationkeeping
22630,01,45.0,-31901.62951393812,28976.596656413556,451.87947512083457,-0.25098297412459364,-2.2347978877654975,1.6868312631377749,-1.993982305694361,-2.3407642023487996,0,-32091.74450352864,27337.38436135102,0,stationkeeping
22640,01,45.0,-31902.39145110914,28954.337808413016,468.1451323180862,-0.10095431221968723,-2.390154302328763,1.5764980750539064,-1.9922744275903306,-2.3422179854978125,0,-32111.675788078723,27313.96944937368,0,stationkeeping
22650,01,45.0,-31903.59888986035,28931.406785263465,482.88333021662226,-0.14728262821873095,-2.457290129317228,1.4225838172522376,-1.990565489554742,-2.3436705225379915,0,-32131.589988547337,27290.540005794766,0,stationkeeping
22660,01,45.0,-31905.71791592393,28906.916625390608,497.6463470238151,-0.24003342997197455,-2.61279025716786,1.4235844426554651,-1.9888554924967827,-2.3451218126965583,0,-32151.487094339744,27267.096043079193,0,stationkeeping
22670,01,45.0,-31909.191954135407,28879.58703521057,510.71678365454284,-0.3769008164533434,-2.895781189829151,1.2533578973811756,-1.9871444373262102,-2.346571855201394,0,-32171.367094870235,27243.637573699678,0,stationkeeping
22680,01,45.0,-31911.989465633764,28853.090078667825,524.5614400079922,-0.31108656357876774,-2.812384851117849,1.329240560073449,-1.9854323249533385,-2.3480206492810476,0,-32191.229979562257,27220.164610136588,0,stationkeeping
22690,01,45.0,-31915.5615811819,28824.987218675742,537.1989401513285,-0.39001598568319773,-2.9721953689780602,1.2075026202898331,-1.9837191562890484,-2.34946819416473,0,-32211.07573784834,27196.677164878034,0,stationkeeping
22700,01,45.0,-31918.925443648004,28794.268542843005,547.2708794990788,-0.37087537553375716,-3.2325350063278084,0.95045245895556,-1.9820049322447824,-2.350914489082316,0,-32230.904359170105,27173.175250419845,0,stationkeeping
22710,01,45.0,-31920.32779959119,28760.627841380483,556.8910991197856,-0.17695450577613026,-3.5231436212378227,0.9044088082345694,-1.9802896537325427,-2.352359533264347,0,-32250.715832978327,27149.65887926552,0,stationkeeping
22720,01,45.0,-31922.979730136274,28724.99042748622,564.6813017375696,-0.30337285690271654,-3.7212077496553597,0.7209940910810789,-1.9785733216648917,-2.3538033259420312,0,-32270.510148732905,27126.12806392624,0,stationkeeping
22730,01,45.0,-31925.472371558943,28688.307821533137,572.3551154242222,-0.2892008182907734,-3.8242070663116596,0.7086110943855086,-1.9768559369549554,-2.3552458663472393,0,-32290.28729590283,27102.58281692091,0,stationkeeping
22740,01,45.0,-31928.497492478116,28650.949784746106,579.9883825513547,-0.3440123198834412,-3.890238109050127,0.703801221032691,-1.975137500516419,-2.3566871537125085,0,-32310.047263966237,27079.023150776095,0,stationkeeping
22750,01,45.0,-31932.043456685955,28611.8720647265,586.7791546299122,-0.3976087225413103,-4.060315011001254,0.6190411379770534,-1.9734180132635257,-2.358127187271045,0,-32329.79004241043,27055.44907802603,0,stationkeeping
22760,01,45.0,-31935.89635438262,28571.13583664122,592.7944229367024,-0.42982451171451597,-4.2241222173863235,0.5410443347239944,-1.9716974761110775,-2.3595659662567217,0,-32349.51562073184,27031.860611212585,0,stationkeeping
22770,01,45.0,-31940.972344229096,28530.422972474815,596.873677325148,-0.5533489028789111,-4.220082371746026,0.34742222023435865,-1.9699758899744373,-2.361003489904078,0,-32369.223988436046,27008.257762885343,0,stationkeeping
22780,01,45.0,-31946.8993954371,28487.79092441041,600.7305954649313,-0.6396577910302822,-4.409718314223523,0.32484737080387294,-1.968253255769524,-2.3624397574483202,0,-32388.91513503778,26984.6405456015,0,stationkeeping
22790,01,45.0,-31954.289580597644,28442.83581811066,603.2289985066096,-0.7869034851175385,-4.639430042869582,0.1890177237088383,-1.9665295744128173,-2.3638747681253243,0,-32408.589050060928,26961.008971925938,0,stationkeeping
22800,01,45.0,-31961.573730019147,28397.230683859834,606.8238411575595,-0.77755492126139,-4.70210977821776,0.2980829124490466,-1.9648048468213495,-2.3653085211716345,0,-32428.245723038573,26937.363054431116,0,stationkeeping
22810,01,45.0,-31968.78790043846,28349.13520548346,608.149374028579,-0.7718100903026289,-4.948205463972483,0.07147324312488844,-1.9630790739127109,-2.3667410158244655,0,-32447.885143512965,26913.70280569715,0,stationkeeping
22820,01,45.0,-31976.951407769597,28298.203055596343,608.7453356027175,-0.867696325487281,-5.228582384965313,-0.0013975684612489575,-1.96135225660505,-2.3681722513217,0,-32467.507301035508,26890.0282383118,0,stationkeeping
22830,01,45.0,-31985.509859664184,28246.434671728945,610.924404472864,-0.9082129804215437,-5.309233445106091,0.15637863279333608,-1.959624395817071,-2.3696022269018893,0,-32487.112185166796,26866.339364870444,0,stationkeeping
22840,01,45.0,-31994.117239570773,28192.023015654522,613.6707535948441,-0.914190560252921,-5.569964019878821,0.21271856701413147,-1.9578954924680294,-2.3710309418042574,0,-32506.699785476634,26842.636197976033,0,stationkeeping
22850,01,45.0,-32003.603005572488,28135.96514137551,615.4931275211693,-1.002858486663188,-5.7310254089495105,0.12032360509514471,-1.9561655474777384,-2.372458395268699,0,-32526.27009154402,26818.91875023915,0,stationkeeping
22860,01,45.0,-32012.173197100365,28079.255681973802,614.7815913660302,-0.9125789731912701,-5.792758682233201,-0.1324894674194895,-1.954434561766565,-2.3738845865357785,0,-32545.82309295713,26795.187034277973,0,stationkeeping
22870,01,45.0,-32020.647727812313,28020.209009928803,614.4327594010502,-0.904134675275117,-6.02248528384145,-0.09625670604510372,-1.9527025362554304,-2.3753095148467325,0,-32565.35877931336,26771.441062718277,0,stationkeeping
22880,01,45.0,-32031.15722720549,27958.97032966939,614.2006407165131,-1.1081219696842906,-6.237502704395623,-0.08458550878845339,-1.9509694718658084,-2.3767331794434687,0,-32584.87714021931,26747.68084819342,0,stationkeeping
22890,01,45.0,-32043.10954157708,27896.124676714597,614.0558474610948,-1.2528663073949207,-6.393974303384734,-0.07585595163686328,-1.9492353695197253,-2.378155579568568,0,-32604.378165290807,26723.90640334433,0,stationkeeping
22900,01,45.0,-32054.705508797357,27831.50245424116,612.9825056649113,-1.2180881625795095,-6.567195427620074,-0.16841776182560808,-1.947500230139758,-2.379576714465285,0,-32623.86184415292,26700.117740819478,0,stationkeeping
22910,01,45.0,-32066.553067778364,27764.51616051584,610.469847509076,-1.2439554242799316,-6.798814235677687,-0.31181026870327044,-1.945764054649038,-2.3809965833775455,0,-32643.32816643991,26676.314873274954,0,stationkeeping
22920,01,45.0,-32080.175998595772,27696.125624132117,607.8166335254339,-1.421716661585103,-6.934503142542494,-0.32557241892002,-1.9440268439712485,-2.382415185549949,0,-32662.777121795276,26652.497813374397,0,stationkeeping
22930,01,45.0,-32093.88351742702,27626.89850316147,605.6862067642886,-1.4307274748009429,-7.013457530848548,-0.2731852114387209,-1.94228859903062,-2.38383252022777,0,-32682.20869987178,26628.666573788953,0,stationkeeping
22940,01,45.0,-32108.51587590324,27558.009316214324,603.7939775628653,-1.5235011760106631,-6.975230169400007,-0.24922387205833707,-1.9405493207519346,-2.385248586656958,0,-32701.62289033143,26604.821167197337,0,stationkeeping
22950,01,45.0,-32121.90568355114,27489.791596915504,602.428271445281,-1.4000918212100477,-6.903784711853256,-0.19654029767943879,-1.9388090100605253,-2.386663384084135,0,-32721.019682845457,26580.961606285808,0,stationkeeping
22960,01,45.0,-32136.38481927879,27420.532092181696,599.6263436175035,-1.5092933057365694,-7.003219145100751,-0.3395950315739495,-1.9370676678822738,-2.3880769117566,0,-32740.39906709436,26557.087903748157,0,stationkeeping
22970,01,45.0,-32150.221097741778,27351.720076068632,597.5532217925747,-1.4456852346991547,-6.954070186799868,-0.26665288030714906,-1.9353252951436122,-2.3894891689223248,0,-32759.7610327679,26533.200072285705,0,stationkeeping
22980,01,45.0,-32164.805528028435,27283.575264025443,593.8969973001391,-1.520823310547693,-6.883061756161757,-0.42428090407509395,-1.9335818927715167,-2.3909001548299607,0,-32779.10556956511,26509.298124607252,0,stationkeeping
22990,01,45.0,-32178.61495645528,27216.336169245584,588.5824890539815,-1.4440264029965106,-6.7883416883491865,-0.589246171871935,-1.9318374616935137,-2.392309868728834,0,-32798.432667194305,26485.382073429133,0,stationkeeping
23000,01,45.0,-32192.317192844435,27149.136298396403,582.1450741759226,-1.433885887896223,-6.780102984060169,-0.7006685122478731,-1.9300920028376778,-2.3937183098689476,0,-32817.74231537306,26461.451931475192,0,stationkeeping
23010,01,45.0,-32205.29086472913,27081.67633504902,575.8689590241373,-1.361803509036719,-6.801711455381176,-0.6839431880505769,-1.9283455171326307,-2.3951254775009803,0,-32837.03450382823,26437.507711476785,0,stationkeeping
23020,01,45.0,-32218.479334376654,27013.77980189598,566.4825727159408,-1.3838454556258826,-6.840890108987253,-0.9934096108296071,-1.9265980055075376,-2.39653137087629,0,-32856.309222295975,26413.54942617271,0,stationkeeping
23030,01,45.0,-32231.661968703334,26945.39145191524,556.6336787132035,-1.3838670539222548,-6.885534636416984,-1.0385829893445002,-1.9248494688921107,-2.3979359892469128,0,-32875.56646052174,26389.577088309274,0,stationkeeping
23040,01,45.0,-32245.18502672544,26876.325042965702,544.9242538429012,-1.3523058022107481,-6.906640894953589,-1.1709424870302283,0.0,0.0,0,-32894.80620826029,26365.590710640266,0,non-stationkeeping
23050,01,45.0,-32256.757693735442,26808.368786749263,532.4636475274707,-1.1572667010002986,-6.795625621643759,-1.2460606315430516,0.0,0.0,0,-32914.02845527566,26341.590305926944,0,non-stationkeeping
23060,01,45.0,-32265.872670791843,26739.93329624702,520.004437495512,-0.9114977056400823,-6.843549050224133,-1.2459210031958703,0.0,0.0,0,-32933.2331913412,26317.575886938037,0,non-stationkeeping
23070,01,45.0,-32276.139050799236,26670.523691943337,506.6285308555789,-1.0266380007392135,-6.940960430368491,-1.3375906639933104,0.0,0.0,0,-32952.42040623961,26293.547466449705,0,non-stationkeeping
23080,01,45.0,-32286.0556249147,26600.01085033787,493.894896284314,-0.9916574115466102,-7.051284160546733,-1.2733634571264905,0.0,0.0,0,-32971.59008976289,26269.505057245548,0,non-stationkeeping
23090,01,45.0,-32294.43084576202,26530.19155984818,481.46227352320636,-0.8375220847319569,-6.981929048968883,-1.2432622761107623,0.0,0.0,0,-32990.74223171237,26245.448672116647,0,non-stationkeeping
23100,01,45.0,-32301.3013939573,26459.45077547838,469.7313838567494,-0.6870548195278257,-7.074078436979765,-1.1730889666456985,0.0,0.0,0,-33009.8768218987,26221.37832386152,0,non-stationkeeping
23110,01,45.0,-32309.219776533333,26389.41933301819,458.0224179530473,-0.7918382576034905,-7.003144246018891,-1.1708965903702129,0.0,0.0,0,-33028.99385014189,26197.29402528607,0,non-stationkeeping
23120,01,45.0,-32316.16628984001,26318.687452128055,446.472838323289,-0.6946513306676286,-7.073188089013473,-1.1549579629758309,0.0,0.0,0,-33048.09330627128,26173.195789203648,0,non-stationkeeping
23130,01,45.0,-32324.491696398214,26248.392098324686,434.00835928192794,-0.8325406558204295,-7.0295353803369425,-1.2464479041361103,0.0,0.0,0,-33067.17518012556,26149.083628435015,0,non-stationkeeping
23140,01,45.0,-32332.684237657388,26176.068362422913,422.10196577738503,-0.8192541259174098,-7.232373590177304,-1.1906393504542911,0.0,0.0,0,-33086.23946155277,26124.957555808363,0,non-stationkeeping
23150,01,45.0,-32338.400008310644,26104.457941288892,409.96932938347,-0.5715770653257068,-7.1610421134020354,-1.2132636393915053,0.0,0.0,0,-33105.28614041032,26100.817584159246,0,non-stationkeeping
23160,01,45.0,-32343.964157503717,26032.06233825422,396.99551327336815,-0.5564149193071039,-7.239560303467171,-1.2973816110101846,0.0,0.0,0,-33124.31520656496,26076.66372633065,0,non-stationkeeping
23170,01,45.0,-32349.49874393877,25960.68087576181,384.3115784277933,-0.5534586435053498,-7.138146249241261,-1.2683934845574854,0.0,0.0,0,-33143.32664989288,26052.495995172914,0,non-stationkeeping
23180,01,45.0,-32355.07167819015,25887.912902456952,371.32991307147694,-0.5572934251379907,-7.2767973304855795,-1.2981665356316348,0.0,0.0,0,-33162.320460279545,26028.31440354378,0,non-stationkeeping
23190,01,45.0,-32360.456901263853,25815.901214539772,358.5587727880437,-0.5385223073702211,-7.201168791717966,-1.27711402834332,0.0,0.0,0,-33181.296627619864,26004.118964308374,0,non-stationkeeping
23200,01,45.0,-32364.578317236977,25745.613543009953,346.9739041719353,-0.4121415973124385,-7.028767152981787,-1.1584868616108368,0.0,0.0,0,-33200.25514181813,25979.909690339166,0,non-stationkeeping
23210,01,45.0,-32368.85239215748,25674.064258919447,337.1418572610815,-0.4274074920502568,-7.154928409050747,-0.9832046910853833,0.0,0.0,0,-33219.195992788016,25955.68659451598,0,non-stationkeeping
23220,01,45.0,-32374.423771323894,25603.993007948917,327.9346251712206,-0.5571379166414283,-7.007125097053054,-0.9207232089860872,0.0,0.0,0,-33238.1191704526,25931.449689726018,0,non-stationkeeping
23230,01,45.0,-32379.455833590608,25532.585638788372,319.6137415401277,-0.593736027183538,-7.0938456261345175,-0.862385560537086,-1.8896649251832205,-2.4257594598294583,0,-33257.024664744335,25907.19898886383,0,stationkeeping
23240,01,45.0,-32384.62951273972,25461.721621912075,310.20504563627435,-0.6092372645271337,-7.034961870225468,-0.9700083557681942,-1.8878950794957856,-2.4271371315266497,0,-33275.91246560511,25882.934504831293,0,stationkeeping
23250,01,45.0,-32392.908839432403,25392.19208112489,299.69567819231486,-0.9202364247439532,-6.897258780643646,-1.0788044387263882,-1.8861242294087803,-2.4285135119362513,0,-33294.78256298625,25858.656250537588,0,stationkeeping
23260,01,45.0,-32401.036784560816,25324.93684916405,289.47737838973774,-0.9061974447963325,-6.665989187919085,-1.0487340581361697,-1.8843523758643357,-2.429888600325999,0,-33313.63494684845,25834.36423889928,0,stationkeeping
