Time (s),Satellite ID,Longitude (deg),X (km),Y (km),Z (km),VX,VY,VZ,ideal VX,ideal VY,ideal VZ,ideal x,ideal_y,ideal_z,Status,Sun X (km),Sun Y (km),Sun Z (km),Moon X (km),Moon Y (km),Moon Z (km)
4080,01,45.0,20195.68044586414,37780.438462359576,385.08220050640335,-0.2766749097146425,-1.6832117425975672,-0.5791504904615821,-0.27565117100973546,-1.6812964938585164,-0.5791309666579926,19758.44184356516,37239.986908086496,0.0,non-stationkeeping,149597821.34258687,121521.70742240896,0.0,268844.0725872343,274747.56529350695,0.0
4090,01,45.0,20193.2199568017,37763.586613199535,380.0691335781813,-0.24707367279807593,-1.6871014658339198,-0.5013259841568922,-0.2460489062442758,-1.685184916004126,-0.5013066928222008,19731.273832247756,37254.388761015194,0.0,non-stationkeeping,149597821.10034227,121819.55467876834,0.0,268836.7595373555,274754.7210175907,0.0
4100,01,45.0,20190.20993922423,37746.904470956455,374.55354468995125,-0.30202753377418745,-1.6701321002990988,-0.5515779217633817,-0.30100175774680227,-1.6682142243078661,-0.5515588888230077,19704.095323481026,37268.77079383184,0.0,non-stationkeeping,149597820.85750467,122117.40193464486,0.0,268829.44629701535,274761.87654702045,0.0
4110,01,45.0,20187.628568433982,37730.30454552452,368.8022072611878,-0.2591638680163861,-1.661911714028332,-0.5751525044659574,-0.2581370790247453,-1.6599925431931761,-0.5751337428763487,19676.906331724498,37283.1329988849,0.0,non-stationkeeping,149597820.61407405,122415.24919003727,0.0,268822.1328662192,274769.0318817912,0.0
4120,01,45.0,20185.034417783194,37714.2674990349,362.74156829423544,-0.2604428325380794,-1.6056250787334865,-0.6060823699268597,-0.2594150650789658,-1.6037046489626579,-0.6060638966952352,19649.706871443293,37297.47536853338,0.0,non-stationkeeping,149597820.37005043,122713.09644494443,0.0,268814.8192449721,274776.1870218979,0.0
4130,01,45.0,20182.712816483534,37696.946039284994,354.7892615045751,-0.23318896458264823,-1.7340677366899775,-0.7952487680522943,-0.23216012996615287,-1.7321459749901782,-0.7952306789660303,19622.496957108087,37311.79789514684,0.0,non-stationkeeping,149597820.1254338,123010.94369936516,0.0,268807.5054332792,274783.3419673354,0.0
4140,01,45.0,20181.921808961564,37679.22193314341,347.04988053906953,-0.08013070676498019,-1.7743336384285824,-0.7739558109950551,-0.07910075219703838,-1.7724106141583709,-0.7739380965505581,19595.276603195118,37326.10057110539,0.0,non-stationkeeping,149597819.88022417,123308.79095329829,0.0,268800.19143114577,274790.4967180987,0.0
4150,01,45.0,20180.968561099362,37661.5230146542,339.4556151826899,-0.09635585776356058,-1.7718161450964012,-0.7594438820571153,-0.09532478622037177,-1.7698918489210473,-0.7594265356379668,19568.04582418618,37340.38338879972,0.0,non-stationkeeping,149597819.6344215,123606.63820674259,0.0,268792.87723857694,274797.65127418266,0.0
4160,01,45.0,20181.46508186165,37644.13287942659,330.9523690495262,0.04861988097922901,-1.7409389790266454,-0.8503415432267267,0.04965207622896052,-1.7390135227616295,-0.8503246133163651,19540.80463456864,37354.64634063105,0.0,non-stationkeeping,149597819.38802582,123904.48545969691,0.0,268785.56285557797,274804.80563558225,0.0
4170,01,45.0,20183.64452703804,37627.3242901421,320.9904134130889,0.21691120531628463,-1.6827853995757405,-0.9962119999428951,0.21794451763879918,-1.680858928448086,-0.9961955636437348,19513.55304883534,37368.88941901122,0.0,non-stationkeeping,149597819.14103717,124202.33271216006,0.0,268778.248282154,274811.95980229246,0.0
4180,01,45.0,20185.79515937918,37610.678879851184,310.5155485089006,0.21402881419448339,-1.6664685064621194,-1.0475024056985904,0.2150632341139595,-1.6645410290922094,-1.0474864904188275,19486.291081484724,37383.1126163626,0.0,non-stationkeeping,149597818.89345548,124500.1799641309,0.0,268770.93351831014,274819.1137743081,0.0
4190,01,45.0,20188.510062574824,37593.491917001236,298.78782298485993,0.2704547460102024,-1.7206247706103823,-1.1727878816024389,0.27149031956425007,-1.7186962849948102,-1.1727725524040686,19459.018747020713,37397.315925118164,0.0,non-stationkeeping,149597818.64528078,124798.02721560822,0.0,268763.61856405163,274826.2675516243,0.0
4200,01,45.0,20190.97962732401,37576.17106667991,286.645360774271,0.24591974187790938,-1.7340145512194298,-1.2142609419564216,0.24695647491867895,-1.7320850321325194,-1.2142462210588911,19431.736059952764,37411.499337721434,0.0,non-stationkeeping,149597818.39651307,125095.87446659082,0.0,268756.3034193837,274833.4211342357,0.0
4210,01,45.0,20192.37347807135,37557.64445604865,274.8689345715963,0.13834712172670918,-1.854591766797205,-1.177656752011293,0.13938507473398232,-1.8526610631265277,-1.177642620267474,19404.44303479583,37425.66284662656,0.0,non-stationkeeping,149597818.14715236,125393.72171707753,0.0,268748.9880843115,274840.5745221375,0.0
4220,01,45.0,20194.12897234048,37539.12336061817,264.0163986342546,0.17451024718307492,-1.854041407146614,-1.0852671823797808,0.17554942691330255,-1.852109543047794,-1.0852535937341736,19377.13968607037,37439.80644429825,0.0,non-stationkeeping,149597817.89719865,125691.56896706719,0.0,268741.6725588401,274847.72771532455,0.0
4230,01,45.0,20195.68071773445,37520.63599342271,252.14074990328865,0.15413413662242642,-1.8506697560266978,-1.187577864788915,0.1551745393968692,-1.8487367195462465,-1.1875648730965924,19349.826028302345,37453.930123211816,0.0,non-stationkeeping,149597817.64665192,125989.41621655859,0.0,268734.35684297484,274854.8807137917,0.0
4240,01,45.0,20197.48166943617,37502.81159057202,241.3682239281099,0.17905358201512686,-1.7843744319112476,-1.0772650472079748,0.18009517017198587,-1.7824402850689796,-1.0772525975178766,19322.50207602318,37468.03387585316,0.0,non-stationkeeping,149597817.39551216,126287.26346555057,0.0,268727.04093672085,274862.0335175339,0.0
4250,01,45.0,20198.379627803297,37485.97167782764,229.66932820015828,0.08875314027577255,-1.6859265236103713,-1.169901431136633,0.08979583671296625,-1.6839912744374916,-1.1698895727951626,19295.16784376979,37482.11769471881,0.0,non-stationkeeping,149597817.1437794,126585.11071404193,0.0,268719.72484008333,274869.1861265462,0.0
4260,01,45.0,20200.772904614623,37469.40261581335,217.52305361689776,0.23828386754684316,-1.6588424380977234,-1.2146387002281975,0.23932768113245415,-1.6569062014291287,-1.2146274583260523,19267.823346084548,37496.18157231586,0.0,non-stationkeeping,149597816.89145365,126882.95796203155,0.0,268712.4085530674,274876.3385408235,0.0
4270,01,45.0,20202.0972202513,37453.13799980361,205.2142487814025,0.13138666944720231,-1.628398873633838,-1.2308910995979756,0.13243156366769765,-1.626461600973964,-1.2308804835495268,19240.468597515315,37510.22550116204,0.0,non-stationkeeping,149597816.63853487,127180.80520951818,0.0,268705.09207567835,274883.4907603606,0.0
4280,01,45.0,20203.699418677876,37436.704740181674,194.1765085754619,0.05431981164942695,-1.630420339939192,-1.1209941782057669,-2.7370098212823986,1.4013992024485753,0.0,19213.103612615385,37524.24947378569,0.0,stationkeeping,149597816.3850231,127478.65245650063,0.0,268697.77540792123,274890.6427851525,0.0
4290,01,45.0,20204.029461772152,37419.57504244236,182.32659913209332,-0.07541498060644804,-1.6968166466864447,-1.2008630735218258,-2.7380312703598304,1.3994024613925564,0.0,19185.728405943493,37538.25348272576,0.0,stationkeeping,149597816.1309183,127776.49970297777,0.0,268690.4585498013,274897.79461519426,0.0
4300,01,45.0,20202.280365350267,37401.44339401758,170.69213582349835,-0.2854799298786733,-1.7936051155721926,-1.1781975103672855,-2.739051262747503,1.3974049758252327,0.0,19158.34299206382,37552.23752053184,0.0,stationkeeping,149597815.8762205,128074.34694894843,0.0,268683.1415013238,274904.9462504806,0.0
4310,01,45.0,20201.05246458438,37383.25423325076,159.19394624791514,-0.23608457875000982,-1.7961348566212876,-1.1634469858266605,-2.7400697979027604,1.3954067468093083,0.0,19130.947385545987,37566.20157976411,0.0,stationkeeping,149597815.6209297,128372.19419441136,0.0,268675.8242624937,274912.09769100667,0.0
4320,01,45.0,20199.80020977581,37364.7599824821,147.32351572001542,-0.2411336880936153,-1.8233443626855554,-1.1994089821845892,-2.74108687528372,1.3934077754078826,0.0,19103.541600965018,37580.1456529934,0.0,stationkeeping,149597815.36504585,128670.04143936544,0.0,268668.50683331647,274919.24893676717,0.0
4330,01,45.0,20197.41632071351,37347.88947840854,136.2121203459496,-0.35657708874834937,-1.6582203045760018,-1.1225455642871256,-2.7421024943492753,1.39140806268445,0.0,19076.125652901363,37594.06973280119,0.0,stationkeeping,149597815.10856903,128967.88868380946,0.0,268661.18921379716,274926.3999877572,0.0
4340,01,45.0,20192.698399136523,37330.79301849602,124.01710837887427,-0.591787421790585,-1.6776761349447935,-1.2294703718677027,-2.743116654559096,1.3894076097028996,0.0,19048.699555940882,37607.973811779564,0.0,stationkeeping,149597814.8514992,129265.73592774225,0.0,268653.87140394084,274933.5508439717,0.0
4350,01,45.0,20185.828228954633,37313.27297237706,113.48033382486635,-0.8086414989064875,-1.716815290520351,-1.0629240589933917,-2.744129355373628,1.3874064175275134,0.0,19021.263324674826,37621.85788253127,0.0,stationkeeping,149597814.59383634,129563.58317116264,0.0,268646.5534037529,274940.70150540554,0.0
4360,01,45.0,20177.36335639784,37296.64009357939,103.38102788482539,-0.9696939173443826,-1.6252320088239305,-1.0182542405508568,-2.745140596254092,1.3854044872229694,0.0,18993.81697369986,37635.72193766968,0.0,stationkeeping,149597814.33558047,129861.43041406941,0.0,268639.23521323845,274947.85197205364,0.0
4370,01,45.0,20168.02456478048,37280.55579946412,92.65647989798883,-1.0587257271794335,-1.5674961583428462,-1.0795803877092238,-2.7461503766624884,1.3834018198543336,0.0,18966.360517617984,37649.56596981885,0.0,stationkeeping,149597814.0767316,130159.27765646143,0.0,268631.91683240264,274955.00224391103,0.0
4380,01,45.0,20157.058744472393,37265.48027290304,81.67844719364727,-1.2227560886090916,-1.4639369777372429,-1.1037797901417943,-2.7471586960615926,1.381398416487069,0.0,18938.893971036636,37663.38997161344,0.0,stationkeeping,149597813.8172897,130457.12489833748,0.0,268624.59826125065,274962.1523209726,0.0
4390,01,45.0,20143.87041282473,37252.05250516952,70.31156442328366,-1.4459942266486412,-1.2967732834167505,-1.1414497473387357,-2.7481655539149568,1.3793942781870268,0.0,18911.417348568575,37677.193935698815,0.0,stationkeeping,149597813.55725482,130754.97213969639,0.0,268617.2794997876,274969.3022032332,0.0
4400,01,45.0,20129.952256350607,37238.80468275604,59.10612156060826,-1.5201902474510205,-1.2761174152267662,-1.1242169161528284,-2.7491709496869126,1.3773894060204508,0.0,18883.930664831943,37690.97785473096,0.0,stationkeeping,149597813.29662693,131052.819380537,0.0,268609.96054801886,274976.4518906878,0.0
4410,01,45.0,20114.713470069124,37226.29365503228,47.252413422965475,-1.6532174733320355,-1.1999637042089129,-1.187727800030985,-2.750174882842568,1.3753838010539747,0.0,18856.433934450226,37704.74172137656,0.0,stationkeeping,149597813.03540602,131350.6666208581,0.0,268602.6414059495,274983.6013833314,0.0
4420,01,45.0,20097.45289601939,37213.05325968509,34.98779133315733,-1.856019099031093,-1.2700622492493008,-1.2275099074456297,-2.7511773528478094,1.3733774643546222,0.0,18828.92717205226,37718.48552831294,0.0,stationkeeping,149597812.77359208,131648.51386065854,0.0,268595.3220735847,274990.7506811589,0.0
4430,01,45.0,20079.164376769942,37199.659691958084,22.02566023850487,-1.9595334331524477,-1.2826432811412805,-1.2958244116431006,-2.752178359169302,1.3713703969898063,0.0,18801.410392272217,37732.2092682281,0.0,stationkeeping,149597812.51118517,131946.36109993712,0.0,268588.0025509297,274997.89978416526,0.0
4440,01,45.0,20059.23204395189,37185.95759582222,8.764861584703596,-2.1243480385131637,-1.3107001338865323,-1.3243046550684174,-2.7531779012744897,1.369362600027329,0.0,18773.8836097496,37745.912933820735,0.0,stationkeeping,149597812.24818522,132244.2083386926,0.0,268580.6828379896,275005.0486923453,0.0
4450,01,45.0,20038.113058989267,37172.70449940355,-5.860072729912767,-2.2434202138005555,-1.2632026393738536,-1.458982127118205,-2.754175978631596,1.3673540745353796,0.0,18746.346839129223,37759.596517800215,0.0,stationkeeping,149597811.98459226,132542.05557692394,0.0,268573.3629347697,275012.1974056941,0.0
4460,01,45.0,20015.176560020347,37160.165248087185,-21.807144785408724,-2.4252715663687026,-1.189347043578082,-1.5893359204827402,-2.755172590709621,1.3653448215825352,0.0,18718.800095061222,37773.260012886574,0.0,stationkeeping,149597811.72040632,132839.90281462987,0.0,268566.0428412751,275019.34592420654,0.0
4470,01,45.0,19991.06768802977,37147.84624612285,-37.00773136955701,-2.54262156824399,-1.1647764049594649,-1.5133158027664644,-2.756167736978348,1.3633348422377616,0.0,18691.243392201053,37786.903411810556,0.0,stationkeeping,149597811.45562735,133137.75005180918,0.0,268558.722557511,275026.49424787756,0.0
4480,01,45.0,19964.145556651558,37137.35638816316,-52.43162213418133,-2.8234515229390014,-0.9798230672115307,-1.534058347502171,-2.757161416908338,1.361324137570409,0.0,18663.676745209454,37800.52670731359,0.0,stationkeeping,149597811.19025537,133435.59728846076,0.0,268551.4020834826,275033.6423767021,0.0
4490,01,45.0,19935.907141110594,37127.89200744803,-67.0291404539504,-2.954752618481728,-0.8751802503695354,-1.4501258437941646,-2.758153629970932,1.3593127086502146,0.0,18636.100168752448,37814.12989214779,0.0,stationkeeping,149597810.92429036,133733.4445245834,0.0,268544.0814191951,275040.790310675,0.0
4500,01,45.0,19906.07365895327,37119.24253790575,-82.1474894788841,-3.1137175999135884,-0.7916354828193036,-1.5005921011835146,-2.759144375638252,1.3573005565473002,0.0,18608.513677501353,37827.71295907598,0.0,stationkeeping,149597810.65773237,134031.2917601759,0.0,268536.76056465367,275047.9380497914,0.0
4510,01,45.0,19874.89006928913,37111.395131123376,-95.6305587928355,-3.248101558586252,-0.7094552431182191,-1.3360421519122716,-2.7601336533832015,1.3552876823321727,0.0,18580.91728613276,37841.2759008717,0.0,stationkeeping,149597810.39058137,134329.13899523707,0.0,268529.43951986346,275055.08559404605,0.0
4520,01,45.0,19842.365628639367,37105.61145042205,-108.43123579117389,-3.3814284523242484,-0.5015693362953839,-1.2666586387102865,-2.7611214626794633,1.3532740870757232,0.0,18553.31100932852,37854.81871031916,0.0,stationkeeping,149597810.12283733,134626.98622976578,0.0,268522.11828482966,275062.232943434,0.0
4530,01,45.0,19807.594472599387,37100.886960955366,-120.08279984833412,-3.604936811904787,-0.3940440183302619,-1.1508113778899525,-2.7621078030015025,1.3512597718492263,0.0,18525.694861775755,37868.34138021331,0.0,stationkeeping,149597809.85450032,134924.83346376085,0.0,268514.79685955757,275069.38009795005,0.0
4540,01,45.0,19771.17473552992,37097.91236297158,-130.90279904197328,-3.7685873362411275,-0.21776380763615327,-1.0667386148825597,-2.763092673824566,1.34924473772434,0.0,18498.068858166822,37881.84390335981,0.0,stationkeeping,149597809.58557028,135222.68069722105,0.0,268507.47524405224,275076.52705758926,0.0
4550,01,45.0,19733.463315229532,37095.44356156102,-142.56382703235187,-3.896491211039782,-0.165696916191892,-1.1495065493668988,-2.764076074624681,1.3472289857731037,0.0,18470.43301319933,37895.32627257504,0.0,stationkeeping,149597809.31604722,135520.5279301452,0.0,268500.1534383189,275083.6738223466,0.0
4560,01,45.0,19694.431023559722,37095.015150166626,-153.83133365379422,-4.027176789138088,0.03931640194157496,-1.1091057495482968,-2.7650580048786577,1.3452125170679414,0.0,18442.787341576153,37908.78848068609,0.0,stationkeeping,149597809.04593116,135818.3751625322,0.0,268492.8314423628,275090.8203922169,0.0
4570,01,45.0,19653.266971874695,37095.0727901763,-164.1957139313576,-4.238576779341845,0.08915599505123128,-1.0179367325505382,-2.7660384640640903,1.343195332681654,0.0,18415.131858005323,37922.23052053079,0.0,stationkeeping,149597808.7752221,136116.22239438078,0.0,268485.5092561891,275097.9667671951,0.0
4580,01,45.0,19610.1792982688,37098.335419900395,-172.94079836030815,-4.429012946706954,0.4100232163715185,-0.8554560156957051,-2.7670174516593526,1.3411774336874276,0.0,18387.466577200164,37935.652384957706,0.0,stationkeeping,149597808.50392002,136414.0696256898,0.0,268478.18687980296,275105.1129472762,0.0
4590,01,45.0,19565.149963079784,37102.730093103295,-181.20599465197677,-4.621056163016564,0.5238951327469288,-0.806736202079537,-2.767994967143603,1.339158821158826,0.0,18359.791513879172,37949.054066826095,0.0,stationkeeping,149597808.2320249,136711.91685645806,0.0,268470.8643132095,275112.2589324551,0.0
4600,01,45.0,19518.280302813717,37108.33850017367,-187.18841511502953,-4.802802815053049,0.6457963219048113,-0.5783165969825705,-2.768971009996783,1.3371394961697929,0.0,18332.106682766065,37962.43555900601,0.0,stationkeeping,149597807.95953682,137009.7640866844,0.0,268463.541556414,275119.40472272685,0.0
4610,01,45.0,19470.69196209205,37114.4403652622,-193.1953136376668,-4.872538383852949,0.6957626046955938,-0.5801584801093783,-2.7699455796996175,1.3351194597946514,0.0,18304.41209858974,37975.796854378204,0.0,stationkeeping,149597807.68645573,137307.6113163676,0.0,268456.2186094217,275126.55031808617,0.0
4620,01,45.0,19423.335733762782,37120.93571574962,-200.45072086854768,-4.847408978423866,0.735710297462448,-0.7040337030170449,-2.770918675733615,1.3330987131081031,0.0,18276.707776084302,37989.1379458342,0.0,stationkeeping,149597807.4127816,137605.45854550655,0.0,268448.89547223767,275133.6957185281,0.0
4630,01,45.0,19373.838287261737,37128.19687964975,-206.7454819935674,-5.058924710731796,0.8127376376431525,-0.6075313910792179,-2.771890297581068,1.3310772571852276,0.0,18248.993729989026,38002.45882627624,0.0,stationkeeping,149597807.13851446,137903.3057741,0.0,268441.5721448671,275140.8409240477,0.0
4640,01,45.0,19322.539940912488,37136.73285673296,-213.6073634192032,-5.236297423224365,0.9404336280151099,-0.6634434231317107,-2.772860444725054,1.3290550931014806,0.0,18221.26997504835,38015.75948861737,0.0,stationkeeping,149597806.86365435,138201.15300214684,0.0,268434.2486273153,275147.9859346397,0.0
4650,01,45.0,19270.569798488727,37144.882260598046,-219.3402564358391,-5.300919369851875,0.9023598185628143,-0.5501967648289059,-2.7738291166494338,1.3270322219326978,0.0,18193.536526011925,38029.039925781326,0.0,stationkeeping,149597806.5882012,138499.0002296458,0.0,268426.9249195873,275155.1307502992,0.0
4660,01,45.0,19216.775330306868,37154.56059253969,-225.8272510673255,-5.480382163336427,1.0552981174629585,-0.6248070394167639,-2.774796312838854,1.3250086447550862,0.0,18165.793397634483,38042.30013070266,0.0,stationkeeping,149597806.31215504,138796.84745659574,0.0,268419.60102168843,275162.27537102107,0.0
4670,01,45.0,19162.04740264541,37165.10289362161,-231.76707190256556,-5.570844033750343,1.141785098974767,-0.5696047747202235,-2.7757620327787462,1.322984362645233,0.0,18138.040604675974,38055.54009632666,0.0,stationkeeping,149597806.03551587,139094.69468299553,0.0,268412.2769336238,275169.4197968002,0.0
4680,01,45.0,19106.67242542216,37175.94538778126,-237.0621296075036,-5.632658408410209,1.1719751683398343,-0.5047276052768844,-2.776726275955327,1.3209593766800976,0.0,18110.278161901453,38068.75981560937,0.0,stationkeeping,149597805.75828367,139392.5419088439,0.0,268404.95265539864,275176.5640276316,0.0
4690,01,45.0,19048.610377150566,37187.318437507434,-241.8289141649051,-5.89779908019816,1.2251001980913898,-0.451528990975846,-2.7776890418555986,1.318933687937015,0.0,18082.506084081124,38081.95928151766,0.0,stationkeeping,149597805.4804585,139690.38913413975,0.0,268397.62818701804,275183.7080635102,0.0
4700,01,45.0,18989.856528221124,37200.30451230087,-245.6286415074786,-5.963743413505685,1.3860924352111375,-0.3546364859109661,-2.7786503299673506,1.3169072974936942,0.0,18054.724385990306,38095.138487029115,0.0,stationkeeping,149597805.20204028,139988.23635888187,0.0,268390.30352848733,275190.85190443095,0.0
4710,01,45.0,18930.184163763755,37214.51776776642,-248.71716665141352,-6.0522228850122675,1.5084526940153942,-0.2833494708995348,-2.7796101397791566,1.3148802064282168,0.0,18026.933082409443,38108.29742513213,0.0,stationkeeping,149597804.9230291,140286.08358306903,0.0,268382.97867981164,275197.9955503887,0.0
4720,01,45.0,18869.282417222003,37228.951199940595,-251.2027687900448,-6.171604804722592,1.5302898534280875,-0.22292904409408126,-2.7805684707803775,1.3128524158190376,0.0,17999.13218812409,38121.43608882587,0.0,stationkeeping,149597804.64342487,140583.9308067001,0.0,268375.65364099614,275205.13900137856,0.0
4730,01,45.0,18807.37248670687,37243.57855927106,-252.85845185888743,-6.268811243011101,1.5494858408873684,-0.1399374470039556,-2.7815253224611625,1.3108239267449835,0.0,17971.321717924908,38134.5544711203,0.0,stationkeeping,149597804.36322764,140881.77802977394,0.0,268368.328412046,275212.28225739533,0.0
4740,01,45.0,18745.19921067894,37258.91104347653,-254.15195018944667,-6.291657356844893,1.6196268628745312,-0.10366197495962012,-2.7824806943124454,1.308794740285253,0.0,17943.501686607637,38147.65256503615,0.0,stationkeeping,149597804.0824374,141179.62525228926,0.0,268361.0029929665,275219.4253184339,0.0
4750,01,45.0,18681.163898933806,37275.667365966896,-255.53705848426299,-6.473867353841734,1.7613510640559542,-0.11266604856698047,-2.7834345858259493,1.306764857519415,0.0,17915.67210897311,38160.73036360498,0.0,stationkeeping,149597803.80105418,141477.47247424498,0.0,268353.6773837627,275226.5681844894,0.0
4760,01,45.0,18617.384426996367,37294.72478789635,-257.6541392026077,-6.4447397480561195,1.9903939922794194,-0.18550506022864255,-2.784386996494183,1.304734279527411,0.0,17887.83299982726,38173.78785986912,0.0,stationkeeping,149597803.5190779,141775.31969563986,0.0,268346.3515844399,275233.71085555665,0.0
4770,01,45.0,18553.028920124118,37313.615306078646,-259.62185932781034,-6.498576572526135,1.973144821253857,-0.17040198059574882,-2.785337925810445,1.3027030073895498,0.0,17859.984373981068,38186.825046881706,0.0,stationkeeping,149597803.23650864,142073.16691647275,0.0,268339.02559500333,275240.8533316306,0.0
4780,01,45.0,18488.448063661024,37334.50771010404,-262.62490459508103,-6.517393261991729,2.172138783182641,-0.2734269494251965,-2.786287373268821,1.300671042186511,0.0,17832.12624625058,38199.84191770669,0.0,stationkeeping,149597802.95334637,142371.01413674245,0.0,268331.699415458,275247.9956127061,0.0
4790,01,45.0,18423.56653765437,37357.182521996736,-263.76344087322775,-6.543697626189592,2.349048699094512,-0.08723502710908557,-2.7872353383641846,1.2986383849993421,0.0,17804.2586314569,38212.83846541882,0.0,stationkeeping,149597802.6695911,142668.8613564478,0.0,268324.3730458093,275255.1376987783,0.0
4800,01,45.0,18358.811062756926,37380.66247551246,-264.74406603514433,-6.527428756843331,2.4283449804331,-0.07137737318774234,-2.7881818205921993,1.2966050369094593,0.0,17776.38154442619,38225.814683103665,0.0,stationkeeping,149597802.3852428,142966.70857558757,0.0,268317.04648606223,275262.27958984196,0.0
4810,01,45.0,18292.77968413998,37405.21414601929,-265.5662380829469,-6.650948220492201,2.5341362917977683,-0.05548148241733025,-2.7891268194493164,1.2945709989986462,0.0,17748.49499998963,38238.77056385761,0.0,stationkeeping,149597802.10030147,143264.55579416067,0.0,268309.71973622206,275269.4212858921,0.0
4820,01,45.0,18225.68015509479,37430.61531319795,-267.23458469647056,-6.753627939135522,2.6176630433916395,-0.1397627702854693,-2.790070334432776,1.2925362723490534,0.0,17720.59901298345,38251.706100787844,0.0,stationkeeping,149597801.81476718,143562.40301216583,0.0,268302.39279629407,275276.5627869236,0.0
4830,01,45.0,18159.138898872814,37455.69364529447,-269.25325393644295,-6.65512910281649,2.5057632610574365,-0.20185204222229366,-6.654125622197655,2.5078332096521114,-0.20186692399723777,17692.693598248894,38264.6212870124,0.0,non-stationkeeping,149597801.52863985,143860.25022960192,0.0,268295.06566628336,275283.7040929315,0.0
4840,01,45.0,18092.124451526328,37481.71344599713,-272.14020339112454,-6.702444925617014,2.5999078262363176,-0.2886798979043994,-6.701444734648528,2.601980070265539,-0.2886949454681624,17664.77877063222,38277.51611566013,0.0,non-stationkeeping,149597801.24191952,144158.09744646776,0.0,268287.7383461951,275290.8452039107,0.0
4850,01,45.0,18025.07602738847,37507.2144186693,-276.0246517968247,-6.7058393356974895,2.548022702120285,-0.38842957151628293,-6.704842413785952,2.550097267216956,-0.3884448405700139,17636.854544984722,38290.39057987071,0.0,non-stationkeeping,149597800.95460618,144455.9446627621,0.0,268280.41083603457,275297.9861198561,0.0
4860,01,45.0,17958.59700386547,37533.23602543622,-280.44104461388827,-6.648895973322605,2.6000838860497417,-0.4416237624733986,-6.647902352299959,2.6021606766921845,-0.4416392817063555,17608.920936162638,38303.244672794666,0.0,non-stationkeeping,149597800.66669983,144753.79187848387,0.0,268273.0831358069,275305.12684076274,0.0
4870,01,45.0,17891.966101425962,37559.991720993814,-284.81358953410887,-6.664080501704522,2.6734906053021974,-0.4372387256671881,-6.6630902439509985,2.67556955575946,-0.43725449202206235,17580.977959027252,38316.07838759335,0.0,non-stationkeeping,149597800.37820044,145051.6390936318,0.0,268265.7552455173,275312.26736662537,0.0
4880,01,45.0,17824.573881715514,37586.234948568046,-290.5644481996401,-6.740208867781474,2.622241575842281,-0.5750697758310481,-6.7392219710447785,2.6243227574231027,-0.5750858665531187,17553.025628444804,38328.89171743894,0.0,non-stationkeeping,149597800.08910808,145349.4863082047,0.0,268258.42716517084,275319.40769743914,0.0
4890,01,45.0,17757.832076816503,37613.66377438533,-296.29219890828426,-6.675163954362432,2.7407993235939783,-0.5727586585607439,-6.674180489900982,2.74288258172803,-0.5727750708644208,17525.06395928652,38341.68465551451,0.0,non-stationkeeping,149597799.79942268,145647.33352220152,0.0,268251.09889477293,275326.54783319886,0.0
4900,01,45.0,17689.681951463142,37640.87861497681,-302.4004934672086,-6.815992534574301,2.7193986353824093,-0.6108126999480262,-6.8150125353359225,2.721484059148706,-0.6108294558924368,17497.09296642859,38354.45719501392,0.0,non-stationkeeping,149597799.5091443,145945.18073562093,0.0,268243.77043432865,275333.6877738995,0.0
4910,01,45.0,17622.01087501559,37667.94111073324,-307.6325218332121,-6.76808418979048,2.7041620218372193,-0.5231857856001263,-6.767107644755416,2.706249575643029,-0.523202836600348,17469.112664752163,38367.20932914193,0.0,non-stationkeeping,149597799.2182729,146243.02794846185,0.0,268236.4417838432,275340.827519536,0.0
4920,01,45.0,17554.72205775262,37695.66422296683,-314.48438189208474,-6.729854772954127,2.7702216374781905,-0.6851685709778168,-6.728881726296907,2.772311223358398,-0.6851860058872645,17441.12306914335,38379.94105111413,0.0,non-stationkeeping,149597798.92680848,146540.87516072302,0.0,268229.11294332176,275347.9670701034,0.0
4930,01,45.0,17488.042281286922,37722.31947784658,-318.80003692381007,-6.668947269175855,2.663433837205051,-0.43154782404173475,-6.667977646569943,2.665525487974773,-0.4315655031725302,17413.124194493193,38392.652354156984,0.0,non-stationkeeping,149597798.63475105,146838.72237240328,0.0,268221.7839127695,275355.1064255965,0.0
4940,01,45.0,17420.711473546307,37749.85429113014,-323.3652508584081,-6.734046889083968,2.7513876613448427,-0.4565034569718861,-6.733080774061351,2.753481328356698,-0.45652139345980136,17385.11605569768,38405.34323150781,0.0,non-stationkeeping,149597798.34210062,147136.5695835015,0.0,268214.45469219174,275362.2455860103,0.0
4950,01,45.0,17353.830256677153,37777.643724857124,-327.92444411044886,-6.689084279652546,2.7768477571036447,-0.4559011322909076,-6.6881216869152915,2.7789433726984556,-0.45591932520407746,17357.098667657716,38418.013676414805,0.0,non-stationkeeping,149597798.04885718,147434.4167940165,0.0,268207.12528159353,275369.38455133967,0.0
4960,01,45.0,17287.425820233948,37805.40161774378,-331.97455110252054,-6.641402719618815,2.7736917697378267,-0.4049922784067986,-6.640443644320473,2.7757892886660067,-0.40501069920716837,17329.07204527915,38430.66368213701,0.0,non-stationkeeping,149597797.75502074,147732.264003947,0.0,268199.79568098,275376.5233215798,0.0
